address,avg_validators
0x7ca19667f10d8642cd9c9834fae340db58ac925f,9.3317047184170472
0x27fdc06fa74269b145e48a36c139ae5027aed57f,9.3316920345002537
0xb9176184b03f3c3a942d4ddfdaa9fd5426e1712e,9.3316793505834602
0x9f131cc86f954bfb1b88b348a10b709aaa9acb63,9.3141501775748351
0xff301b35917a5178d9b2cacacf497ff08a84850e,9.3141248097412481
0x70c9681d92e307e08c5e1bab62cdb246f84f3614,9.3140487062404871
0x496ad746977bee77c709c0dfa0028dcd8c79e886,9.3140233384069001
0x9cec5099ba45a1f1a28eec6d8c251a5cbb6f667f,9.3139979705733130
0x21a35a05825906a7bcbd69d905b45099081d6029,9.3139852866565195
0x951ebf0e4a3e531b22d5ea89a42153a8ec41970f,9.3139726027397260
0xc7b93ce922391c6e1908b4017f283e986185409a,9.3139142567224759
0x9759fd9b35375b2f9d2c88e782c6d3028cced460,9.3138964992389650
0xd8d48747e9cefbc88a601efaba18a2c782a96a3d,9.3138736681887367
0x61849af0f826269ee5688e103c5938f09c8869a5,9.3126281075596144
0xa2e73c800ae76d506d46e002cb14d1d4a08d3199,9.3125925925925926
0xc0e5f8d9d9f3ed5a4e4b5a763e8f57ce14fa8af6,9.3125773718924404
0x4a4bd3346418a0752983d585dfa81384483bbabf,9.3109639776763064
0xa338c42cd68dd24931f270836cdbddcea4132770,9.3094444444444444
0xeb839b1516ad089861a38e74053c973d6d1b3236,9.3045357686453577
0x33caf1e780fc8a92247f42a220caeafde3b5d553,9.1808280060882801
0x26dc1ef730c30833aa36e381aa92e9beec36e15a,9.1788254693049214
0x94cc385c5fd08d167099b788b4bed50632dcd6b6,9.1438051750380518
0x57f3dfd2675615978808285b74d6188caae37007,9.1437798072044647
0x8381b7f0477da1514670a64b33cf682946730701,9.1437671232876712
0xbe1d5c8cf522307d1127f346da9e096f7abb28bf,9.1437544393708777
0xf707342f0e705bc964646de331d4d030ed39cb91,9.1436656519533232
0xcd4cd57ce3220fe583546614e79691cdac3de2b2,9.1436149162861492
0xbf938e8a0480b1901e672e2fd476fa813920d203,9.1435514967021816
0x77cad05f3f5974fc3170cf6f8c1bfe255172c646,9.1435261288685946
0x447e8577fcad4463e83cbe51d1958d6eb1c2c995,9.1379502790461695
0x68c5f6e71943431a2474cc2df87ad523b8e7573f,9.1373363774733638
0xff6f960791c02bb1ccec29366ac441110ea8bab2,9.1373110096397768
0xe3ba49d545cc55ed63fa1510e32a645dacac0878,9.1372983257229833
0xe9035e3010765b3a8098840dffb2096af479bfc7,9.1372856418061898
0xb1f0d69aec85e86fe20102baeee088cd74095fb9,9.1372602739726027
0xc14b7b1312c205f52615e5bfd4f37b96ca853ef2,9.1372349061390157
0x3a2e66137b0e1d220e63eca4ce6a71a079466e1a,9.1372095383054287
0x79f72bbd6fdbf7e533fdb0de26c586809e624b9f,9.1371841704718417
0x83827b8525e11cbafdf1fc5e60e1d9e9df470897,9.1371588026382547
0x6897abe0fd62b589260784b21f4ca3f78a0d8017,9.1371461187214612
0x04f1a29429439269d10cd7b3f94fcf23a152d077,9.1371334348046677
0x1c68cfcb8d95a0469b37127a64a42086e121dbd4,9.1371080669710807
0x670647441d9c24d981923c9293a2e4eae6d0c8b3,9.0353191273465246
0xb22e9a1b8ee50c09a59a2ffaceef561e9d69a493,9.0000000000000000
0x91485c87554716011f7738246899bc7b383d8bb6,8.8591496702181634
0xfc8922b86d48f22d4ece91aaf516b72de71f6de2,8.6856600710299340
0x35e2acd3f46b13151bc941daa44785a38f3bd97a,8.6785149670218163
0x9e817382a12d2b1d15246c4d383beb8171bcdfa9,8.6616286149162861
0x26358e62c2eded350e311bfde51588b8383a9315,8.5952607813292745
0xf9fc7c85de39f5b36f99a9ef5385d3267584ac06,8.5196326737696601
0xeb84e0a3257a466da119a897b127537054fc50ec,8.3988538812785388
0xef98bf64596c79b068f0d44e9bbf1e5aff374cd8,8.1433840690005074
0x2e920da32e715eebc92576b6ec83a3cded17ae09,8.0826788432267884
0x1ae4f1a178abfc6b7c90da19917676b82c698e4b,8.0380152207001522
0x6b29132ea388a308578c1d3be068d0e4fc9915a2,8.0000000000000000
0xabac6904d4d5f289fe8f5a3a261f7b6970c9386d,7.9493460172501268
0xbb26a563caef9f0bf5bdf0aeb30540b0b66c9d40,7.8703830542871639
0xeeeeee724f2554b594613f428283be54f6b99605,7.6943642820903095
0xecbbc62189b18902e9abe7236edfa7964f7e3381,7.5791334348046677
0xb4ed67db84e1612babef04b339a9ac17b10dda50,7.5768554033485540
0xf039e5291859d1a0b1095a2840631e8ebc00ce14,7.4719452054794521
0xae926262e29926abcb4869b68c79401f13f44426,7.4178066971080670
0xf012f03bd16e7c24ae3a8e89a4250440a8c6da36,7.3988919330289193
0x8b7733cff986c1b4d6de5268c9db5d26a625382d,7.1666037544393709
0xb22981ba3fe1de2325935c91a3b717168fb86714,7.1398985286656520
0xfeff33456de40aa9ffc85b796cb731b91ea6eb04,7.1280730593607306
0xa95fbeb624472b99d6e2b9ecc688e83b79754de7,7.1046940639269406
0x96f959901d943c351ea5016b2d4d2b6f5fc79a1d,7.0493099949264333
0x356baba714f1662dbfeb1d29ee946af467d35d7a,7.0000000000000000
0x2018309b3fefd683126e7d7c517a549fcab99c73,6.9579223744292237
0x1501943d0223db29690323b99a86a6e3cefa1abc,6.9566392694063927
0xb4c6cd003b9d3d5d09cac17e58ea4555cace1ea3,6.9378883815322171
0x8096c7b18a8291897839790504a08a94a8a357ca,6.8402800608828006
0x1b08e9621a2e026ef851b596ead0f98f42a1ce67,6.8171689497716895
0x4257b295782d1ffcdeea68218ab81fb526fd9148,6.7375225773718924
0x0eb21ed8543789c79bed81d85b13ea31e7ac805b,6.7338163368848300
0x94a5bb7809fdbc71ab817c87d03a08f4f47cc48e,6.7058711314053780
0xe34e2df841e5a6352b0ae8bd5a797544f11d7e89,6.5875961440892948
0xf35960302a07022aba880dffaec2fdd64d5bf1c1,6.5824312531709792
0x25f965abd0fb8c01d6b0664b5dc7fde4a6fab26d,6.5664414003044140
0x9018c598570c49673fbdf897ee01d249425d7c7e,6.4861598173515982
0xdfddcbe35724195fecfc7670d80c8ca98ebcf441,6.4651121258244546
0x7733305ca2768ae7249cea555452fdc5ee01cc0b,6.1917630644342973
0x42fc62b9e79209b74ef9ee746498242a572e174d,6.1541542364282090
0x1c9f765c579f94f6502acd9fc356171d85a1f8d0,6.1349629629629630
0xcfd6d3b3e40ec418495a43ada7eed6019547e6e0,6.0745672247590056
0xe57f3834700e9fe0166c97be35e97a053d1ac5f8,6.0500040588533739
0x479820909725526bddf6c9fb054c90e1f73017ba,6.0377280568239472
0xd8588390f9c0f7826e170ff0bfcc95e3638eb861,6.0000000000000000
0x71c15691e243be88220957c784053ef0e084440b,6.0000000000000000
0x5b0f8d8f47e3fdf7ee1c337abca19dbba98524e6,6.0000000000000000
0x6dc0c0be4c8b2dfe750156dc7d59faabfb5b923d,6.0000000000000000
0x9758106dc25403609105e10c11184bcaec93b40e,6.0000000000000000
0x35cf5d4edc11356699613720fd623dc1dc9157b1,6.0000000000000000
0x95a223299319022a842d0dfe4851c145a2f615b9,6.0000000000000000
0x5cfbf017f1abda98d53fbafbe925e18dfa91a338,6.0000000000000000
0x3e3672b23eb22946a31263d2d178bf0fb1f4bbfd,6.0000000000000000
0x9f5f121fb39b8cff84f1df4c24e68f5eb1cf3699,5.9997037037037037
0x4aa2e17ba1ee57cf6b835cac32c12521a0b900bc,5.9032861491628615
0x1beba25d86fce53c6bdb028d2bf71abdc9b6a9ce,5.7158234398782344
0x475c4f56764eb8ce137d17af541a6b57a165448a,5.6771243023845764
0xa577c7a303ffdfe6beb3542a39f39459b4a0caf8,5.4752536783358701
0x851f66e2b1fd9c914a12b751ea8bcfc847a90102,5.4622399797057331
0x17ae0a6be2e97b384165626db2569729d5006640,5.4356686960933536
0x1382a5b78fa79b504a95e93033a7c0d65fadcc7d,5.4040974124809741
0x447c9ad28cf9fdee1e104c9a234301eee69bb2e2,5.2863866057838661
0xa3ce1515f0785bdb38f4e2570c18c9ef95282fbc,5.2811608320649417
0x3bda2886f40e4d4464351c5189693e860b5f0705,5.0000000000000000
0x328375e18e7db8f1ca9d9ba8bf3e9c94ee34136a,5.0000000000000000
0x46934b51ddcca042902393e8a033150b253393bc,5.0000000000000000
0x7d678b9218ac289e0c9f18c82f546c988bfe3022,5.0000000000000000
0x70ae2fac5e497d0e2526042ed74d71e1f46e4784,4.9647163876204972
0x76c75e05b07a45dd624dea88b8f7db2075b7371b,4.9469152714358194
0xdf97540fd25f355ba8ed53a9ebbe3d7a3b37ee44,4.9313921867072552
0xcecce5a3da042e8ad4d1e2019b1551d4c898dd6e,4.9256565195332319
0xabb9ab93dbc94ef6197e9f7c9daa1d1db38eb69d,4.9141755454084221
0xe26f076ee5d005a7e048cc2c074eaf0c157619de,4.7746047691527144
0x854a4eeccee584998da1ef24af44362a2a76b224,4.7412643328259767
0x818854b363b90791a9ebc29e2f9c7f1055ee5a4d,4.6927123287671233
0xccb3169266047292862375a478045e471e8360e8,4.5488609842719432
0xb5ddda13b30b0007bbe7bd04af0fe8e44582daca,4.4548391679350583
0xe72c5488acf6ad6c213be94956bb663ba80eb10c,4.3697047184170472
0xf82d0ea7a2edde6d30caf8a1e6fed09f726fd584,4.3434145104008118
0xc1c560f37ccdea19a2da80e8ea656ac724ef49f1,4.3159685438863521
0xe62928b338ac290422f88a3dd2ac45f3d6fc97ec,4.2826524606798579
0x6265b0b21ee156113f279ca3cfd0814f49107280,4.2009107052257737
0xa80f625f864ead6e2a3228c3d5dd6472b41fc8c5,4.1492841197361745
0x280427de6b098b00ca8676913e3c9310009febfb,4.1276428209030949
0xc799be8de03f20b2d3b101e6f6516d614e6ffe06,4.0863820395738204
0xd790d1711a9dcb3970f47fd775f2f9a2f0bcc348,4.0263647894469812
0xc6d3d3b93b9f5797afe1698aaa8ac59bdc88c600,4.0000000000000000
0x1a4b707fc2350069b283a2da3211f70841fa7b4b,4.0000000000000000
0x564b1ac3ac8407db3377bec75ad7062164c82db0,4.0000000000000000
0x017f0b9bb369fc81cec03bc21dfce163eb8ec539,4.0000000000000000
0xdfeb5c3093eeabb44e799b8da9d0b71d2eb37ccd,4.0000000000000000
0xf9f12f065499fac55f031d11d1f1439e4bfa8525,4.0000000000000000
0x2a03437589193a50983c4df6bcadda1ff0c2b6dc,4.0000000000000000
0x1dba1131000664b884a1ba238464159892252d3a,4.0000000000000000
0xcad4523443150883af9f8fb3a177882466424073,4.0000000000000000
0xb69e620f7ef9767e4a8818b189a8a6767f736a1d,4.0000000000000000
0xca7a1a193a02e0520b6b745cd2eb24967c27ca00,4.0000000000000000
0x03ebbfcc5401beef5b4a06c3bfdd26a75cb09a84,4.0000000000000000
0x4141f224af706adf6d111b1a53f7cfd1c7b0abaa,4.0000000000000000
0xa360e38cdf57e092218e7a5f4eb73032ee74a8bd,4.0000000000000000
0xdfd82762249655bb7904afdfe24efd0684be055f,4.0000000000000000
0x9428e545a106a03664ecb8446340c1576b09fef2,4.0000000000000000
0xa0f1d2fcb79ad5aa3c7e7f4c01d0e6e17ef8fe98,4.0000000000000000
0x08ddccb42e5ee1211ae18841359bcd679eaa63ec,4.0000000000000000
0x5334b7fd8f239f378101fd8bc19a3a2afd6a7eca,4.0000000000000000
0x615beec90790d95b1efa08f8db2962e7df0b47d5,4.0000000000000000
0xeef08f7545822ae5df4d7b121013b931d8971466,4.0000000000000000
0x69f25c3ae70e137fc2c2f034e21c6464d6affc83,4.0000000000000000
0x8ae6422631292c31aeeb2efe154d6326f703f46b,3.9997138508371385
0xe4c149ededb60f23474d729a753339fc9a1cc582,3.9981410451547438
0xdb697f63f210c600608c9002f79f21ddb63c84f8,3.9971567732115677
0xc394f9528ca5387a89928efa2e8b7ae61b8459d5,3.9867559614408929
0x6e60121d53a7ddc2f98715255be469f12e5dec6e,3.9783033992897007
0x98310894d64f921a7d2dbd7803fb7b20a5cd1db8,3.9705712836123795
0x269bd5213fb3d98e540c91f9b841a7d0cefd0e7f,3.9653556570268899
0x9cbbcd3b4129b1c00f0cd851baf118ebb0c4f168,3.9640669710806697
0x1d7823cd3650b43ce782ada1a3a8893dacfff36e,3.9634175545408422
0x0cddfea15e21fc2659c1facc096572bbef29253f,3.9530065956367326
0xf791da446d04282f921f38fbf954ad5caee899a3,3.9445743277524099
0xefd79dc8c08762156a2b204743e3fc9507f07f4e,3.9426362252663623
0x3b2cba3423199f73924ad609fa8eec504e1fac1f,3.9413170979198376
0x9122b27c61cd4cf778bf7fc0147d152c8d5074de,3.9406676813800101
0xef7f2e81ea14538858d962df34eb1bfda83da395,3.9309365804160325
0x4ee7ef75ee8b715488cd5a4da04bd2d9adfaa47c,3.9166798579401319
0xa7322890777ee0edfdb9ca251c8bcdecd40ffedd,3.9108249619482496
0x95678aa1c6a9c14b601be40e8036a2ffd5feeb25,3.8978366311516996
0x055d65e7213c9c2fadad2d2efba9ef4c8ad9f970,3.8458122780314561
0x57a2eef90cc191c69265ea6982fa3c29b812456e,3.8199066463723998
0x6e62b1e9222f58cac24d80d75e570c36c5e83cdc,3.8121136478944698
0x91a7781356735a74aa69bde618b5872c18328754,3.8101451040081177
0xd2e1180ede022d00fcbe04b989159b284d986661,3.8086707255200406
0x124c5e21a073fb4694308fbdf72af362451eae12,3.8049599188229325
0x00284d2e4b7201f070f7d02bf6c899be33b0aa56,3.7348229325215627
0xf05a83af876e7e3c50874b814949a6b45b06cef6,3.7250410958904110
0x78184e07e264a091a3dda22c34827e6a17fe81ff,3.7127123287671233
0x7710e7e881333fd3396ca5966bed6e72746b612d,3.7107640791476408
0x62e2f894964197a2458d8e8276e43450e9f5b885,3.7042800608828006
0x9b7b2b4f7a391b6f14a81221ae0920a9735b67fb,3.6809213597158803
0xced608aa29bb92185d9b6340adcbfa263dae075b,3.6809213597158803
0xa1771ce265f7d7b3df2eb536769c27b581696db9,3.6788082191780822
0x046fb65722e7b2455012bfebf6177f1d2e9738d9,3.6698914256722476
0xeb9084e99f757c850325f6a83fc94842e6ba80e2,3.6615692541856925
0x34ecf17d50a988c0e6192e8f13cee0cc1bdfbe4f,3.6499665144596651
0xf5887ec452895a32a91e2f0a9ef72fa4ca1760e0,3.6224738711314054
0x7f9320a48f563153d2d3a877a26ea8a878e50db6,3.6198762049720954
0xc3d696c268503df52781e32085110c562f40333d,3.5906423135464231
0xcf87c7dfb05e943ba38f41f1f8a839015a1e26ef,3.5854469812278031
0x1d3eb92e0b842ccc0c25205469d2c06e2f28fc83,3.5838193810248605
0x0eb44fff91fb8dda6e8d80525e17b264d0b7f260,3.5796123795027905
0x78641809db1001ed1aeb0bd716a7953660315e92,3.5741780821917808
0x376ca6892ab19bfd90515257b5f6b31561c300aa,3.5683105022831050
0xdb48e333ffc114d93e5d2db91aaaa15b923ac5ab,3.5659847792998478
0x3146216c2ce5a3646e0ce310e64fa2b0098a4a32,3.5588411973617453
0x2beba030cdc9c4a47c5aa657974840428b9fefac,3.5523470319634703
0xf3b06b503652a5e075d423f97056dfde0c4b066f,3.5490999492643328
0x77705fb36bffe99bb2ce067744a53722e369d59c,3.5490999492643328
0x468325e9ed9bbef9e0b61f15bffa3a349bf11719,3.5471466260781329
0x094b91804f0828205a7409329b4e1b4033a4d441,3.5464921359715880
0x40c904d17e2e58ac98c78bb6f101d27fc50ea969,3.5406270928462709
0x49e5c693dc0cc586b6e29e2404b17dc0565ac12b,3.5360202942668696
0xdd23c749dae0090494b5c127a13e2328fe2852ac,3.5353505834601725
0x15123ca6697d37264b7af82926c23209b0de71e2,3.5346301369863014
0x825866cc2def5bffe5a5c54df53e8840cd146de8,3.5202871638762050
0x3ba2bf4709ed06ac7c3d35caf2f230434aabbdd3,3.5196098427194318
0xb0e83c2d71a991017e0116d58c5765abc57384af,3.5192064941653983
0x444c996b74631763ce0c406fcbe9aa13d35f395e,3.5185469304921360
0x8d5469c906dc6f2185ac0ac523ec8313456e65c7,3.5172683916793506
0xc483287d7e6d2d5427444b7b5690794d5c886c27,3.5146732623033993
0x86358a2d9a39d34d14f419c4b6345e9e80c0c83d,3.5133515981735160
0x6e50a014708a762d3e859d83b16fd9aca09d4b53,3.5127123287671233
0xbeb2f58beceee7db98ec749bab045ac7c9d3b2d3,3.5075271435819381
0x8c0e1c1b7ca56cbf74b88de1c07e0a7216ee90b6,3.5048990360223237
0xe2ea5557e5194e477d6262dc9e37db2cbe237efb,3.5048990360223237
0x3994f66c777f18b0a03297c925e4894f15db6d40,3.4925804160324708
0xdae005395074c3073328adff5a6bc9196b1ff977,3.4906423135464231
0xf733454bb020b76cfc9c4ad80367bab412edbffb,3.4809010654490107
0x0539b938a5d9fba8826498d960117d51fb0a2006,3.4789528158295282
0xf78936d9dc220a0b7f3663e7857a148e11a671d7,3.4735007610350076
0x2458f163c231beaa673c903894060430cca101be,3.4652146118721461
0xe37f18e86a71393781b9773a8f76e98abae89097,3.4529457128361238
0x3a0e6b374fcc051172ab4fcc3599f245bbaf02a2,3.4523064434297311
0xec73df5818e7aabe13a8df21f867b259978f7aa6,3.4497189244038559
0xefd26387fb7b5d391b4b855a05ebabad7e358570,3.4484302384576357
0xc44e4c49ffa5db98ca52770dff3e371ecb01f2d9,3.4477808219178082
0xa61301a5199671ab6c5d2e21c718fddbdab778e3,3.4432146118721461
0xe1f7dd1bde1bd8004c5ded542be13579662fd459,3.4412562151192288
0x778549eb292ac98a96a05e122967f22efa003707,3.4399675291730086
0xc2b00d3bddf7529e7c9670b0f9679ecbcd78fa35,3.4367229832572298
0x6d927eace56d945ec6706de43bab9579fb42ad91,3.4250208016235413
0x9366ee60a7bf2061ebd96e241f1bbf23646f38ac,3.4217737189244039
0x9dc4daf7eeef45cecd5ba77e888d4b029f1de0c7,3.4198102486047692
0x82711e6c2d9afaa0536346356e8e66a01cf7cf44,3.3827356671740233
0x461d579327351f97dd7d457f70852317063af230,3.3496276002029427
0x379e423fecdb0acb328b9b211f23d414abd3270f,3.3483997970573313
0x0b32c8a52eca9f513e0aeadb4c2fad9c40faeaaf,3.3445032978183663
0x1ab9107905e5463d5a2981e809b9bf75a1e7cb7e,3.3425347539320142
0xc6bc5450bc6ab966bd99d519d8d9093eed6b389a,3.3412460679857940
0x6b1b878884cdd08bd69bbdea52e3c434f628c68e,3.3389660071029934
0x6ab7b4550698fe1af0c7cd9c1ed69eb383c48257,3.3360608828006088
0x6ede6fcba088e981277127886a766037918b5b7b,3.3022709284627093
0x8c30d114b6ba0b1eacd516aec4f13341d703e5db,3.2977453069507864
0x4d0bc03aae123a0ec8b32294e3cd7f468752a2c3,3.2951476407914764
0xfdf6576e21641a65bccea63b576b3d29ffc2d12f,3.2730167427701674
0xed682972bc0d52c9f9e20409a5fa6108052fd5cd,3.2535849822425165
0x3d605e507d8eb5adfdeead011b3d52be84b72dbf,3.2483896499238965
0x67017bebe2a4b8645b28f83d5d472618b35a1230,3.2412460679857940
0xfa4e65114d9c63dca0991827096082156a9d988b,3.2405966514459665
0x10f855540d194d076d3a0874196cf8026b08682c,3.2340923389142567
0x5acbeb30fde4049a8fc928f562d9ce5fdad59d32,3.2328036529680365
0x11b1785d9ac81480c03210e89f1508c8c115888e,3.2301856925418569
0xe602d1d6a52b5022a81c4ee7020292261bbb6f17,3.2250131912734652
0x2ec2331809f63b64ea1f4f34b51d992fc0d3e683,3.2250106544901065
0x0cb0f554a2e8a5b7b5634f37840b037214925815,3.2236610857432775
0x121ca10804aee448799e4b1aa90ab077f9e7786d,3.2229203450025368
0x3332b88ef10a1efb27cc66888aafa499a454c133,3.2165377980720446
0x331bc57776d76370e87c421b981b7f373f40db5a,3.2081055301877220
0x74a9a3fbd71d346405543fe4500bbf5677589ac4,3.2035494672754947
0xe72f741165cb9b33a1356ec69d2f8227577baace,3.2009492643328260
0x0e132164d513179613341df2cb481d0498219ede,3.1957564687975647
0x546457bbddf5e09929399768ab5a9d588cb0334d,3.1775525114155251
0xa1ac29e72d6111e0c0f8f937ba6ffa1bcae70ce6,3.1678315575849822
0x974d64982dc565b9b134ba6d9e4dbcb201c4fc1f,3.1658630136986301
0x3671c991d7ea3830699ae0ecaa43146c3f35ad22,3.1652338914256722
0x56ade75750b3b0f7629e77869b178e2edd360f29,3.1598143074581431
0xada5365953473776e03a4fbd972fb8d8e55b439f,3.1528386605783866
0x285cc5128f158788b789b00eb6a8536405d22625,3.1243206494165398
0x87db9dc3d3c0a8f7a8d865a558b1d171a56f0491,3.1243206494165398
0xf46bde62be1ba2ef522c7f5c5d65e156178598f1,3.1230421106037544
0x96e1d9132e9dee088cd79cc664316a16dfe490c6,3.1217432775240994
0xadf6808e534a4d3991341adc15d925dc4123f168,3.1217432775240994
0x58079b9abe3fcae01c5d34df6b215f5db6243d7f,3.1204444444444444
0x76d37d945582b028f8b8bc491931fe23019ee723,3.1184251648909183
0x592ff946da0083aa5f944f200f3f5558984766a1,3.1171618467782851
0x500ef91da591a84e00e9aeb6698a18aafa686599,3.1131790969051243
0x449d6fed57cdb629bc1cf4539320db06fa8a5516,3.0795109081684424
0x5ea12341d073ec5a1226b85f0478413a19081535,3.0788310502283105
0x19f5843007ffa72b3eb9bda73888db1319a0cdf6,3.0782120750887874
0xe75afa985de4f013accfc8b4dd744551c6eeb5a9,3.0775220700152207
0xd2fd013d4d2c094115d6b581f2f49b3cadbc9139,3.0769030948756976
0x6292aa1986771b45eb377e5e39d3fa3a4352f057,3.0704089294774226
0x4d58d36e46cf9af14e416061fe5d0074780b4099,3.0681582952815830
0x46f3f5133009ab578c4395ed5845ef3ef970985f,3.0671719939117199
0xe4c6a0928f7d6f62cbcdec3771f3816c687e81a3,3.0658731608320649
0xc0ffee47752e9c35e95a72757fe92d71155f8077,3.0626159309994926
0xe1e0d8b3fd45f565f6f8002443c9187fccb0053d,3.0621917808219178
0xf78cd306b23031de9e739a5bcde61764e82ad5ef,3.0600182648401826
0x9fd8f4a97d35b4ff4f8acdf3a54dc6764ffbca08,3.0580497209538305
0xb1d36f22f65aad02f79899c24382802d30c4c512,3.0574104515474378
0xfb8f346e6411a18c5caa6c894de699435ae0fc64,3.0541735159817352
0xa3aa43358c0fd91ab0b652a8f87394f5a05f3ed1,3.0509061390157281
0x6f278ce76ba5ed31fd9be646d074863e126836e9,3.0470197869101979
0xfa1102261ee4c394b17c594dcfb26cf55895ec15,3.0457311009639777
0x890b6b0b6083600484cfb6605b86ae8348687a3f,3.0450816844241502
0x0af2106905dbf02a0b34c5e0922bb483711987f2,3.0340416032470827
0x40147f409360888d8411c3b0d6538cd25f42f80f,3.0333718924403856
0xd4cf6469f9ea4df66cab60a7235d48fb76d4635a,3.0308046676813800
0x715153f6c29a101f79bc081302a0a68440da18b2,3.0000000000000000
0xeb34cfce66ebc083225f4e9c2e58436f4fe64289,3.0000000000000000
0x4bb24ce37ab8a1d87448788c1794f1a3513efc9b,2.9872836123795028
0x3d29678417902d0e4720ed23d3239bdd875409c2,2.9820984271943176
0x2d194f05212d72ec701f9dedf05168e9edbcd341,2.9749548452562151
0x63eb17f24fdf1a9e286831fe21acf72c975e88fe,2.9748249619482496
0x3d33e3659a9f00986214c4fd2d2352cd2cde3a6e,2.9710380517503805
0x82db7a852e7a704d2e5d2681dfba6f574cfdfe53,2.9587092846270928
0x9d16cc7a5675b5f825b9cc9fa4c8191b65c5b0f5,2.9489578893962456
0x7c7a9f82ecc1bc6fd4df7ab3593a2155f175892e,2.9457513952308473
0x988dc94b0737dac0c34bf2baec971e04ceb44a3b,2.9353099949264333
0x72c2b08037a64c1ff3e96be8489b6634f29286e1,2.9164870624048706
0x33b9d40f4860486e28276704c1b1831e0e2cc8eb,2.8814388635210553
0x35721a9a79faad8bc44ef1a8188b402109d9ec0c,2.8801400304414003
0xc1774b6ad4786c3ab6e93141aa02743251ca502f,2.8781917808219178
0xe7e84204b7e180454e5c40d0e04d346214a83f85,2.8580598680872653
0x000a1efcb426c493c2d99880ef77c3855a312673,2.8515657026889904
0x64458616c0a14e523620aeb120d9868b7dddafb9,2.8509061390157281
0xb897a7b47bcbad55fddd402260a6707a4bd27270,2.8489578893962456
0x38684a6a718b0dca32fd1ad507242c6ac5dd1fed,2.8379279553526129
0x4e28b70528a3c216116cea66ff4c3aaa5537c913,2.8366088280060883
0xc1bdd1e725149a533c1d56636b93ff18140930e4,2.8249294774226281
0xaf47b63b4cf680630bf7c85e7b168ac0afdc2103,2.8216621004566210
0x9133f805e83acdd37738051940036af1d80ce00f,2.7632349061390157
0x770569f85346b971114e11e4bb5f7ac776673469,2.7197239979705733
0x38f98d5809544141fff59a5bd2464bb50a8e983f,2.7086737696600710
0x5a09c9a24bc24e4b95356ea472f0d1578847342b,2.7060659563673262
0x22a6da63aba2552a174110cbc89dde7a4a62d55f,2.7047874175545408
0x10d3c6c3cf093d92db78af145d19e6533c09bf4f,2.7047874175545408
0x782c93e1c530a283ef738a58b5671a8fc2d8153f,2.7041278538812785
0x3a1066cc1a884b5e66175f5c622bfbfab3f99058,2.7034885844748858
0xcf04f1eb7d9024c519cfb968e15ba01fde7dbadc,2.6858630136986301
0xd21ab84101ed96c10c861f55623038f10e3515c2,2.6852135971588026
0xf58004f4eaeee821fe040ade3cf2a9f7d4037265,2.6852135971588026
